year,month,district,police_division,crime_type,crime_count,risk_zone,trend
2023,5,Mannar,Mannar Main,Narcotic Drugs,4,High,Stable
2023,6,Mannar,Mannar Main,Narcotic Drugs,3,High,Decreasing
2023,7,Mannar,Mannar Main,Narcotic Drugs,6,High,Increasing
2023,8,Mannar,Mannar Main,Narcotic Drugs,5,High,Decreasing
2023,9,Mannar,Mannar Main,Narcotic Drugs,4,High,Decreasing
2023,10,Mannar,Mannar Main,Narcotic Drugs,4,High,Stable
2023,11,Mannar,Mannar Main,Narcotic Drugs,5,High,Increasing
2023,12,Mannar,Mannar Main,Narcotic Drugs,5,High,Stable
2023,1,Mannar,Mannar Main,Obstructing Police,0,Low,Stable
2023,2,Mannar,Mannar Main,Obstructing Police,0,Low,Stable
2023,3,Mannar,Mannar Main,Obstructing Police,0,Low,Stable
2023,4,Mannar,Mannar Main,Obstructing Police,0,Low,Stable
2023,5,Mannar,Mannar Main,Obstructing Police,1,Medium,Stable
2023,6,Mannar,Mannar Main,Obstructing Police,0,Low,Decreasing
2023,7,Mannar,Mannar Main,Obstructing Police,1,Medium,Stable
2023,8,Mannar,Mannar Main,Obstructing Police,0,Low,Decreasing
2023,9,Mannar,Mannar Main,Obstructing Police,0,Low,Stable
2023,10,Mannar,Mannar Main,Obstructing Police,0,Low,Stable
2023,11,Mannar,Mannar Main,Obstructing Police,0,Low,Stable
2023,12,Mannar,Mannar Main,Obstructing Police,1,Medium,Stable
2023,1,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,2,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,3,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,4,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,5,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,6,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,7,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,8,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,9,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,10,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,11,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,12,Mannar,Mannar Main,Offences Against The State,0,Low,Stable
2023,1,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,2,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,3,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,4,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,5,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,6,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,7,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,8,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,9,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,10,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,11,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,12,Mannar,Mannar Main,Offensive Weapons Act,0,Low,Stable
2023,1,Mannar,Mannar Main,Property Theft > 50k,2,High,Stable
2023,2,Mannar,Mannar Main,Property Theft > 50k,2,High,Stable
2023,3,Mannar,Mannar Main,Property Theft > 50k,2,High,Stable
2023,4,Mannar,Mannar Main,Property Theft > 50k,2,High,Stable
2023,5,Mannar,Mannar Main,Property Theft > 50k,2,High,Stable
2023,6,Mannar,Mannar Main,Property Theft > 50k,4,High,Increasing
2023,7,Mannar,Mannar Main,Property Theft > 50k,4,High,Stable
2023,8,Mannar,Mannar Main,Property Theft > 50k,2,High,Decreasing
2023,9,Mannar,Mannar Main,Property Theft > 50k,4,High,Increasing
2023,10,Mannar,Mannar Main,Property Theft > 50k,3,High,Decreasing
2023,11,Mannar,Mannar Main,Property Theft > 50k,4,High,Increasing
2023,12,Mannar,Mannar Main,Property Theft > 50k,5,High,Increasing
2023,1,Mannar,Mannar Main,Rape (Adult),0,Low,Stable
2023,2,Mannar,Mannar Main,Rape (Adult),0,Low,Stable
2023,3,Mannar,Mannar Main,Rape (Adult),0,Low,Stable
2023,4,Mannar,Mannar Main,Rape (Adult),0,Low,Stable
2023,5,Mannar,Mannar Main,Rape (Adult),1,Medium,Stable
2023,6,Mannar,Mannar Main,Rape (Adult),1,Medium,Stable
2023,7,Mannar,Mannar Main,Rape (Adult),0,Low,Decreasing
2023,8,Mannar,Mannar Main,Rape (Adult),0,Low,Stable
2023,9,Mannar,Mannar Main,Rape (Adult),0,Low,Stable
2023,10,Mannar,Mannar Main,Rape (Adult),0,Low,Stable
2023,11,Mannar,Mannar Main,Rape (Adult),1,Medium,Stable
2023,12,Mannar,Mannar Main,Rape (Adult),1,Medium,Stable
2023,1,Mannar,Mannar Main,Robbery,0,Low,Stable
2023,2,Mannar,Mannar Main,Robbery,0,Low,Stable
2023,3,Mannar,Mannar Main,Robbery,1,Medium,Stable
2023,4,Mannar,Mannar Main,Robbery,0,Low,Decreasing
2023,5,Mannar,Mannar Main,Robbery,1,Medium,Stable
2023,6,Mannar,Mannar Main,Robbery,1,Medium,Stable
2023,7,Mannar,Mannar Main,Robbery,1,Medium,Stable
2023,8,Mannar,Mannar Main,Robbery,0,Low,Decreasing
2023,9,Mannar,Mannar Main,Robbery,0,Low,Stable
2023,10,Mannar,Mannar Main,Robbery,0,Low,Stable
2023,11,Mannar,Mannar Main,Robbery,1,Medium,Stable
2023,12,Mannar,Mannar Main,Robbery,1,Medium,Stable
2023,1,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,2,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,3,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,4,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,5,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,6,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,7,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,8,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,9,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,10,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,11,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,12,Mannar,Mannar Main,Sexual Exploitation Of Children,0,Low,Stable
2023,1,Mannar,Mannar Main,Statutory Rape (Consensual),0,Low,Stable
2023,2,Mannar,Mannar Main,Statutory Rape (Consensual),0,Low,Stable
2023,3,Mannar,Mannar Main,Statutory Rape (Consensual),0,Low,Stable
2023,4,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,5,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,6,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,7,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,8,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,9,Mannar,Mannar Main,Statutory Rape (Consensual),0,Low,Decreasing
2023,10,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,11,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,12,Mannar,Mannar Main,Statutory Rape (Consensual),1,Medium,Stable
2023,1,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,2,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,3,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,4,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,5,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,6,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,7,Mannar,Mannar Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,8,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Decreasing
2023,9,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,10,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,11,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,12,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,1,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,2,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,3,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,4,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,5,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,6,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,7,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,8,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,9,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,10,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,11,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,12,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,1,Matale,Matale Main,Abduction,0,Low,Stable
2023,2,Matale,Matale Main,Abduction,0,Low,Stable
2023,3,Matale,Matale Main,Abduction,1,Medium,Stable
2023,4,Matale,Matale Main,Abduction,0,Low,Decreasing
2023,5,Matale,Matale Main,Abduction,2,High,Stable
2023,6,Matale,Matale Main,Abduction,1,Medium,Decreasing
2023,7,Matale,Matale Main,Abduction,1,Medium,Stable
2023,8,Matale,Matale Main,Abduction,1,Medium,Stable
2023,9,Matale,Matale Main,Abduction,1,Medium,Stable
2023,10,Matale,Matale Main,Abduction,1,Medium,Stable
2023,11,Matale,Matale Main,Abduction,1,Medium,Stable
2023,12,Matale,Matale Main,Abduction,2,High,Increasing
2023,1,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,2,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,3,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,4,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,5,Matale,Matale Main,Agriculture Theft > 50k,1,Medium,Stable
2023,6,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Decreasing
2023,7,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,8,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,9,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,10,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,11,Matale,Matale Main,Agriculture Theft > 50k,0,Low,Stable
2023,12,Matale,Matale Main,Agriculture Theft > 50k,1,Medium,Stable
2023,1,Matale,Matale Main,Arson,0,Low,Stable
2023,2,Matale,Matale Main,Arson,0,Low,Stable
2023,3,Matale,Matale Main,Arson,1,Medium,Stable
2023,4,Matale,Matale Main,Arson,1,Medium,Stable
2023,5,Matale,Matale Main,Arson,1,Medium,Stable
2023,6,Matale,Matale Main,Arson,1,Medium,Stable
2023,7,Matale,Matale Main,Arson,1,Medium,Stable
2023,8,Matale,Matale Main,Arson,1,Medium,Stable
2023,9,Matale,Matale Main,Arson,0,Low,Decreasing
2023,10,Matale,Matale Main,Arson,1,Medium,Stable
2023,11,Matale,Matale Main,Arson,1,Medium,Stable
2023,12,Matale,Matale Main,Arson,1,Medium,Stable
2023,1,Matale,Matale Main,Attempt to Murder,0,Low,Stable
2023,2,Matale,Matale Main,Attempt to Murder,0,Low,Stable
2023,3,Matale,Matale Main,Attempt to Murder,0,Low,Stable
2023,4,Matale,Matale Main,Attempt to Murder,1,Medium,Stable
2023,5,Matale,Matale Main,Attempt to Murder,1,Medium,Stable
2023,6,Matale,Matale Main,Attempt to Murder,0,Low,Decreasing
2023,7,Matale,Matale Main,Attempt to Murder,1,Medium,Stable
2023,8,Matale,Matale Main,Attempt to Murder,1,Medium,Stable
2023,9,Matale,Matale Main,Attempt to Murder,1,Medium,Stable
2023,10,Matale,Matale Main,Attempt to Murder,0,Low,Decreasing
2023,11,Matale,Matale Main,Attempt to Murder,1,Medium,Stable
2023,12,Matale,Matale Main,Attempt to Murder,1,Medium,Stable
2023,1,Matale,Matale Main,Cattle Theft > 50k,1,Medium,Stable
2023,2,Matale,Matale Main,Cattle Theft > 50k,1,Medium,Stable
2023,3,Matale,Matale Main,Cattle Theft > 50k,2,High,Increasing
2023,4,Matale,Matale Main,Cattle Theft > 50k,1,Medium,Decreasing
2023,5,Matale,Matale Main,Cattle Theft > 50k,2,High,Increasing
2023,6,Matale,Matale Main,Cattle Theft > 50k,2,High,Stable
2023,7,Matale,Matale Main,Cattle Theft > 50k,2,High,Stable
2023,8,Matale,Matale Main,Cattle Theft > 50k,1,Medium,Decreasing
2023,9,Matale,Matale Main,Cattle Theft > 50k,1,Medium,Stable
2023,10,Matale,Matale Main,Cattle Theft > 50k,1,Medium,Stable
2023,11,Matale,Matale Main,Cattle Theft > 50k,2,High,Increasing
2023,12,Matale,Matale Main,Cattle Theft > 50k,2,High,Stable
2023,1,Matale,Matale Main,Cheating / Breach of Trust > 300k,3,High,Stable
2023,2,Matale,Matale Main,Cheating / Breach of Trust > 300k,4,High,Increasing
2023,3,Matale,Matale Main,Cheating / Breach of Trust > 300k,4,High,Stable
2023,4,Matale,Matale Main,Cheating / Breach of Trust > 300k,4,High,Stable
2023,5,Matale,Matale Main,Cheating / Breach of Trust > 300k,6,High,Increasing
2023,6,Matale,Matale Main,Cheating / Breach of Trust > 300k,6,High,Stable
2023,7,Matale,Matale Main,Cheating / Breach of Trust > 300k,6,High,Stable
2023,8,Matale,Matale Main,Cheating / Breach of Trust > 300k,4,High,Decreasing
2023,9,Matale,Matale Main,Cheating / Breach of Trust > 300k,6,High,Increasing
2023,10,Matale,Matale Main,Cheating / Breach of Trust > 300k,4,High,Decreasing
2023,11,Matale,Matale Main,Cheating / Breach of Trust > 300k,4,High,Stable
2023,12,Matale,Matale Main,Cheating / Breach of Trust > 300k,5,High,Increasing
2023,1,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,2,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,3,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,4,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,5,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,6,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,7,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,8,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,9,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,10,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,11,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,12,Matale,Matale Main,Counterfeiting Currency,0,Low,Stable
2023,1,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,2,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,3,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,4,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,5,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,6,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,7,Matale,Matale Main,Cruelty to Children,1,Medium,Stable
2023,8,Matale,Matale Main,Cruelty to Children,0,Low,Decreasing
2023,9,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,10,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,11,Matale,Matale Main,Cruelty to Children,0,Low,Stable
2023,12,Matale,Matale Main,Cruelty to Children,1,Medium,Stable
2023,1,Matale,Matale Main,Extortions,0,Low,Stable
2023,2,Matale,Matale Main,Extortions,0,Low,Stable
2023,3,Matale,Matale Main,Extortions,0,Low,Stable
2023,4,Matale,Matale Main,Extortions,0,Low,Stable
2023,5,Matale,Matale Main,Extortions,0,Low,Stable
2023,6,Matale,Matale Main,Extortions,1,Medium,Stable
2023,7,Matale,Matale Main,Extortions,0,Low,Decreasing
2023,8,Matale,Matale Main,Extortions,0,Low,Stable
2023,9,Matale,Matale Main,Extortions,0,Low,Stable
2023,10,Matale,Matale Main,Extortions,0,Low,Stable
2023,11,Matale,Matale Main,Extortions,0,Low,Stable
2023,12,Matale,Matale Main,Extortions,1,Medium,Stable
2023,1,Matale,Matale Main,Grave Sexual Abuse,1,Medium,Stable
2023,2,Matale,Matale Main,Grave Sexual Abuse,1,Medium,Stable
2023,3,Matale,Matale Main,Grave Sexual Abuse,2,High,Increasing
2023,4,Matale,Matale Main,Grave Sexual Abuse,1,Medium,Decreasing
2023,5,Matale,Matale Main,Grave Sexual Abuse,2,High,Increasing
2023,6,Matale,Matale Main,Grave Sexual Abuse,2,High,Stable
2023,7,Matale,Matale Main,Grave Sexual Abuse,2,High,Stable
2023,8,Matale,Matale Main,Grave Sexual Abuse,2,High,Stable
2023,9,Matale,Matale Main,Grave Sexual Abuse,1,Medium,Decreasing
2023,10,Matale,Matale Main,Grave Sexual Abuse,2,High,Increasing
2023,11,Matale,Matale Main,Grave Sexual Abuse,2,High,Stable
2023,12,Matale,Matale Main,Grave Sexual Abuse,3,High,Increasing
2023,1,Matale,Matale Main,Grievous Hurt,4,High,Stable
2023,2,Matale,Matale Main,Grievous Hurt,3,High,Decreasing
2023,3,Matale,Matale Main,Grievous Hurt,4,High,Increasing
2023,4,Matale,Matale Main,Grievous Hurt,4,High,Stable
2023,5,Matale,Matale Main,Grievous Hurt,6,High,Increasing
2023,6,Matale,Matale Main,Grievous Hurt,6,High,Stable
2023,7,Matale,Matale Main,Grievous Hurt,6,High,Stable
2023,8,Matale,Matale Main,Grievous Hurt,6,High,Stable
2023,9,Matale,Matale Main,Grievous Hurt,4,High,Decreasing
2023,10,Matale,Matale Main,Grievous Hurt,4,High,Stable
2023,11,Matale,Matale Main,Grievous Hurt,6,High,Increasing
2023,12,Matale,Matale Main,Grievous Hurt,6,High,Stable
2023,1,Matale,Matale Main,House Breaking,13,High,Stable
2023,2,Matale,Matale Main,House Breaking,15,High,Increasing
2023,3,Matale,Matale Main,House Breaking,16,High,Stable
2023,4,Matale,Matale Main,House Breaking,15,High,Stable
2023,5,Matale,Matale Main,House Breaking,16,High,Stable
2023,6,Matale,Matale Main,House Breaking,18,High,Increasing
2023,7,Matale,Matale Main,House Breaking,19,High,Stable
2023,8,Matale,Matale Main,House Breaking,18,High,Stable
2023,9,Matale,Matale Main,House Breaking,14,High,Decreasing
2023,10,Matale,Matale Main,House Breaking,15,High,Stable
2023,11,Matale,Matale Main,House Breaking,19,High,Increasing
2023,12,Matale,Matale Main,House Breaking,18,High,Stable
2023,1,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,2,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,3,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,4,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,5,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,6,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,7,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,8,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,9,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,10,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,11,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,12,Matale,Matale Main,Human Trafficking,0,Low,Stable
2023,1,Matale,Matale Main,Hurt by Dangerous Weapons,2,High,Stable
2023,2,Matale,Matale Main,Hurt by Dangerous Weapons,2,High,Stable
2023,3,Matale,Matale Main,Hurt by Dangerous Weapons,3,High,Increasing
2023,4,Matale,Matale Main,Hurt by Dangerous Weapons,3,High,Stable
2023,5,Matale,Matale Main,Hurt by Dangerous Weapons,4,High,Increasing
2023,6,Matale,Matale Main,Hurt by Dangerous Weapons,3,High,Decreasing
2023,7,Matale,Matale Main,Hurt by Dangerous Weapons,4,High,Increasing
2023,8,Matale,Matale Main,Hurt by Dangerous Weapons,3,High,Decreasing
2023,9,Matale,Matale Main,Hurt by Dangerous Weapons,3,High,Stable
2023,10,Matale,Matale Main,Hurt by Dangerous Weapons,4,High,Increasing
2023,11,Matale,Matale Main,Hurt by Dangerous Weapons,4,High,Stable
2023,12,Matale,Matale Main,Hurt by Dangerous Weapons,5,High,Increasing
2023,1,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,2,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,3,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,4,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,5,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,6,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,7,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,8,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,9,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,10,Matale,Matale Main,Illegal Firearms,0,Low,Stable
2023,11,Matale,Matale Main,Illegal Firearms,1,Medium,Stable
2023,12,Matale,Matale Main,Illegal Firearms,1,Medium,Stable
2023,1,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,2,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,3,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,4,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,5,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,6,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,7,Matale,Matale Main,Kidnapping,1,Medium,Stable
2023,8,Matale,Matale Main,Kidnapping,0,Low,Decreasing
2023,9,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,10,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,11,Matale,Matale Main,Kidnapping,0,Low,Stable
2023,12,Matale,Matale Main,Kidnapping,1,Medium,Stable
2023,1,Matale,Matale Main,Mischief > 50k,0,Low,Stable
2023,2,Matale,Matale Main,Mischief > 50k,0,Low,Stable
2023,3,Matale,Matale Main,Mischief > 50k,1,Medium,Stable
2023,4,Matale,Matale Main,Mischief > 50k,1,Medium,Stable
2023,5,Matale,Matale Main,Mischief > 50k,1,Medium,Stable
2023,6,Matale,Matale Main,Mischief > 50k,1,Medium,Stable
2023,7,Matale,Matale Main,Mischief > 50k,1,Medium,Stable
2023,8,Matale,Matale Main,Mischief > 50k,0,Low,Decreasing
2023,9,Matale,Matale Main,Mischief > 50k,0,Low,Stable
2023,10,Matale,Matale Main,Mischief > 50k,0,Low,Stable
2023,11,Matale,Matale Main,Mischief > 50k,0,Low,Stable
2023,12,Matale,Matale Main,Mischief > 50k,1,Medium,Stable
2023,1,Matale,Matale Main,Murder,0,Low,Stable
2023,2,Matale,Matale Main,Murder,0,Low,Stable
2023,3,Matale,Matale Main,Murder,0,Low,Stable
2023,4,Matale,Matale Main,Murder,0,Low,Stable
2023,5,Matale,Matale Main,Murder,1,Medium,Stable
2023,6,Matale,Matale Main,Murder,0,Low,Decreasing
2023,7,Matale,Matale Main,Murder,1,Medium,Stable
2023,8,Matale,Matale Main,Murder,1,Medium,Stable
2023,9,Matale,Matale Main,Murder,0,Low,Decreasing
2023,10,Matale,Matale Main,Murder,1,Medium,Stable
2023,11,Matale,Matale Main,Murder,1,Medium,Stable
2023,12,Matale,Matale Main,Murder,1,Medium,Stable
2023,1,Matale,Matale Main,Narcotic Drugs,3,High,Stable
2023,2,Matale,Matale Main,Narcotic Drugs,1,Medium,Decreasing
2023,3,Matale,Matale Main,Narcotic Drugs,3,High,Increasing
2023,4,Matale,Matale Main,Narcotic Drugs,1,Medium,Decreasing
2023,5,Matale,Matale Main,Narcotic Drugs,2,High,Increasing
2023,6,Matale,Matale Main,Narcotic Drugs,3,High,Increasing
2023,7,Matale,Matale Main,Narcotic Drugs,2,High,Decreasing
2023,8,Matale,Matale Main,Narcotic Drugs,1,Medium,Decreasing
2023,9,Matale,Matale Main,Narcotic Drugs,1,Medium,Stable
2023,10,Matale,Matale Main,Narcotic Drugs,1,Medium,Stable
2023,11,Matale,Matale Main,Narcotic Drugs,3,High,Increasing
2023,12,Matale,Matale Main,Narcotic Drugs,3,High,Stable
2023,1,Matale,Matale Main,Obstructing Police,0,Low,Stable
2023,2,Matale,Matale Main,Obstructing Police,0,Low,Stable
2023,3,Matale,Matale Main,Obstructing Police,1,Medium,Stable
2023,4,Matale,Matale Main,Obstructing Police,0,Low,Decreasing
2023,5,Matale,Matale Main,Obstructing Police,1,Medium,Stable
2023,6,Matale,Matale Main,Obstructing Police,1,Medium,Stable
2023,7,Matale,Matale Main,Obstructing Police,1,Medium,Stable
2023,8,Matale,Matale Main,Obstructing Police,0,Low,Decreasing
2023,9,Matale,Matale Main,Obstructing Police,0,Low,Stable
2023,10,Matale,Matale Main,Obstructing Police,0,Low,Stable
2023,11,Matale,Matale Main,Obstructing Police,0,Low,Stable
2023,12,Matale,Matale Main,Obstructing Police,1,Medium,Stable
2023,1,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,2,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,3,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,4,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,5,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,6,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,7,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,8,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,9,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,10,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,11,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,12,Matale,Matale Main,Offences Against The State,0,Low,Stable
2023,1,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,2,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,3,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,4,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,5,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,6,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,7,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,8,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,9,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,10,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,11,Matale,Matale Main,Offensive Weapons Act,0,Low,Stable
2023,12,Matale,Matale Main,Offensive Weapons Act,1,Medium,Stable
2023,1,Matale,Matale Main,Property Theft > 50k,6,High,Stable
2023,2,Matale,Matale Main,Property Theft > 50k,6,High,Stable
2023,3,Matale,Matale Main,Property Theft > 50k,6,High,Stable
2023,4,Matale,Matale Main,Property Theft > 50k,8,High,Increasing
2023,5,Matale,Matale Main,Property Theft > 50k,8,High,Stable
2023,6,Matale,Matale Main,Property Theft > 50k,9,High,Increasing
2023,7,Matale,Matale Main,Property Theft > 50k,8,High,Decreasing
2023,8,Matale,Matale Main,Property Theft > 50k,7,High,Decreasing
2023,9,Matale,Matale Main,Property Theft > 50k,8,High,Increasing
2023,10,Matale,Matale Main,Property Theft > 50k,6,High,Decreasing
2023,11,Matale,Matale Main,Property Theft > 50k,9,High,Increasing
2023,12,Matale,Matale Main,Property Theft > 50k,11,High,Increasing
